Station Number,State,Temp Min,Temp Max,DO Min,DO Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Faecal Coliform Min,Faecal Coliform Max,Total Coliform Min,Total Coliform Max
3693,KARNATAKA,25,33,4.2,6.2,6.8,8,190,910,4,14,0,2.9,1700,70000,3500,110000
1373,MADHYA PRADESH,19,31,6.4,9.5,7.6,8.3,3,335,1.1,5.2,1.4,4.6,2,170,110,1600
1374,MADHYA PRADESH,17,30,6,8.7,6.6,8.3,348,496,3,6.8,2.9,18,110,920,1600,2400
1466,MADHYA PRADESH,16,27,7.8,8.4,7.5,8.5,211,528,1.4,4.3,0,7.3,2,2,120,1600
2128,MADHYA PRADESH,17.5,35,6.8,8.4,7.4,8.3,146,415,0.7,1.8,0.3,4.7,2,10,0,130
2129,MADHYA PRADESH,18,30,6.7,7.8,7.3,8.3,249,410,1.2,1.9,0.3,3.9,2,15,0,240
2130,MADHYA PRADESH,12,42,5.1,8,7.6,8.4,292,930,1.5,2.8,1,4,2,10,13,150
2131,MADHYA PRADESH,20,30,5.2,8,7.2,8.7,492,817,1,2,0.7,3.1,2,2,40,94
2132,MADHYA PRADESH,20,30,4.9,8.2,7.3,8.8,368,810,1.2,2.6,0.8,7.2,2,2,5,130
2133,MADHYA PRADESH,20,30,5.3,7.8,7.8,8.8,450,804,1.2,2.8,0.6,2.7,2,2,24,110
2134,MADHYA PRADESH,23,29,4.6,7.8,7.7,8.9,290,674,0.8,2.6,0.9,2.7,2,2,6,94
2136,MADHYA PRADESH,16,31,4.2,7.8,7.4,8.8,6,826,2.5,14,0.4,16.2,2,430,130,2400
2137,MADHYA PRADESH,18,31,6.1,8.4,6.7,8.3,138,526,1.3,2.9,0.9,6,2,280,28,1600
2138,MADHYA PRADESH,17,30,6.4,8.9,6.9,8.6,170,312,1.4,20,1.2,8.3,2,350,110,1600
2139,MADHYA PRADESH,16,31,6.5,9.2,7.2,8.6,170,528,1,2.9,1.6,5.3,2,920,110,1600
2140,MADHYA PRADESH,20,31,6.7,8.9,7.5,8.3,94,285,0.7,10,0.9,9.1,2,2,24,150
2141,MADHYA PRADESH,14,31,2.2,8.4,7.7,8.3,318,427,2.1,2.8,1.6,7.6,2,350,110,1600
2142,MADHYA PRADESH,11,32,6.9,8,7.5,8.6,216,1014,1.2,2.1,0,3,2,2,23,43
3296,MADHYA PRADESH,22,30,6.5,7.6,7.6,8.9,408,663,1,2,0,1.7,2,2,40,70
3297,MADHYA PRADESH,20,24,6.2,6.9,7.5,8.4,552,708,3,5.4,0,3.8,6,3400,70,35000
3298,MADHYA PRADESH,22,27,6.8,7.2,7.4,7.9,156,332,2,2.4,0.1,0.9,4,21,46,70
3299,MADHYA PRADESH,17.7,23,6.1,7.7,7.3,8.4,340,852,2.4,6,0.4,9.1,2,430,41,1600
3300,MADHYA PRADESH,17,23,3.5,6.9,7.4,8.5,400,1428,1.8,20,0.3,6.1,2,1600,0,1600
3301,MADHYA PRADESH,17,35,5.5,7.4,7.1,8.3,357,826,1.7,3.9,0.3,4.3,2,130,0,540
3302,MADHYA PRADESH,20,29,4.1,7.9,7.3,8.5,480,1223,1.4,2.9,0,22.1,2,2,70,170
3303,MADHYA PRADESH,19.5,31.5,6.7,8.4,7,8.1,,,0.9,1.9,0.2,1.9,2,4,17,27
3304,MADHYA PRADESH,19,27,7,8.1,7.1,7.6,280,415,1.2,1.9,0,0.9,2,2,8,17
3830,MADHYA PRADESH,16.5,35,5.6,7.3,7.4,8.3,348,733,1.8,6.6,0.4,13,2,1600,47,1600
3831,MADHYA PRADESH,18,35,6.2,9.5,7.3,8.2,350,612,1.8,4.8,0.3,8.2,2,70,0,460
3849,MADHYA PRADESH,21,30,6.5,8.2,7.8,8.9,283,899,1,1.6,0,1,2,2,40,60
3850,MADHYA PRADESH,17,29,5,8.2,7.6,8.6,280,942,1.2,2.3,0,1.8,2,2,48,170
1347,MEGHALAYA,15,25,5,9.3,7.3,9.5,80,140,3.6,7,0.4,1.8,1400,2300,3100,4900
1348,MEGHALAYA,10,21,6.2,9,7.1,8,135,180,4,6,0.1,0.6,790,1700,2700,3900
1459,MEGHALAYA,11,22,6.2,8.2,6.7,7.3,40,59,1.4,2.2,0.3,0.8,14,24,70,130
3346,MEGHALAYA,15,24,3,7.7,6.8,8.3,85,155,4.6,10,0.6,2,2000,2700,3600,5800
3347,MEGHALAYA,14,24,4.6,11.5,7.2,9.8,81,125,4,8.6,0.5,1.5,1100,2300,2700,4300
3348,MEGHALAYA,15,26,3,6.2,6.9,9.8,79,144,4.2,7.8,0.3,1,1300,2200,2400,4400
3349,MEGHALAYA,15,30,6.3,7.5,6.8,7.4,58,85,1.4,2,0.3,0.4,24,36,84,210
2437,ODISHA,24,32,5.1,8.1,7.4,8.3,1950,55320,1,2.7,0,2.1,2,9200,2,9200
2438,ODISHA,23,32,5.4,10,6.8,8.3,106,247,1,3.9,0,1.5,20,3500,230,9200
3953,ODISHA,11,26,6.2,11,7.9,9.1,12580,31890,0.3,2,0,1.9,2,2200,0,3500
3954,ODISHA,12,25,4.5,12.5,7.3,8.5,323,934,4.4,16.9,0,5.1,20,3300,40,11000
3955,ODISHA,23,32,6.3,9.4,6.6,8.1,104,240,0.6,4.3,0.1,4.2,20,2400,78,2800
3956,ODISHA,22,32,3.4,9.4,6.7,8.3,106,199,0.5,4.4,0.1,1.6,20,2400,78,5400
3957,ODISHA,23,32,4.8,11,6.9,8.2,105,206,0.8,4.8,0.1,2.4,20,3500,93,9200
2431,ODISHA,19,31,3.5,7.7,7.1,8.4,387,477,1,4.9,0.3,3.8,130,160000,260,160000
2432,ODISHA,22,30,5,13.4,8,9.1,642,1007,3.8,9.5,0.1,3.8,2,16000,2,16000
2433,ODISHA,22,30,4.7,18.3,7.3,9,608,1517,3.6,8.1,3.2,15.6,2,16000,2,16000
2434,ODISHA,20,31,3.3,9.8,7.6,8.8,332,701,3.2,7,0.1,2.3,78,16000,270,54000
2435,ODISHA,20,30,1.6,12.9,6.6,9,528,1266,4.1,16.4,0.6,7.8,330,16000,790,16000
2436,ODISHA,24,32,4.8,14.8,6.6,8.9,249,683,3.1,17.8,0.1,1.9,20,16000,130,16000
3962,ODISHA,16,32,6.5,7.6,6.8,8.5,93,639,0.7,2.8,0.1,2.5,20,2500,45,4300
3963,ODISHA,21,34,2.3,16.2,7.4,8.8,595,1020,2.5,18.1,0.5,6.5,20,16000,170,16000
1396,PUDUCHERRY,29,35,8,66,8.3,9.1,293,575,0,3,0,0.1,22,22,50,350
1686,PUDUCHERRY,29,34,5.5,8.9,6.6,8.5,335,748,0,3,0,1.7,27,80,130,220
1285,RAJASTHAN,16,32,6,7.2,7.9,8.9,530,700,0.6,2.3,1.7,3.1,9,372,28,150
1286,RAJASTHAN,16,30,5.4,6.1,7.9,8.8,1060,1480,1.7,4,0,2.7,14,28,28,150
1414,RAJASTHAN,18,29,2.3,5.7,6.7,7.9,330,750,1.5,9.6,1.1,3.1,7,20,14,120
1481,RAJASTHAN,16,31,6.2,7.2,7.9,8.7,610,780,0.9,3.3,1.7,3.1,11,20,75,150
1714,RAJASTHAN,21.2,34,5.3,9.2,7.4,9,250,360,0.6,2.7,1.3,4.5,4,11,7,28
1716,RAJASTHAN,10,27.5,4.6,6.5,7.3,8.1,240,300,0.2,2.8,1.8,3.1,4,14,7,28
2935,RAJASTHAN,18,31,2.7,5.4,7.4,8.3,410,790,0.9,3.7,1.3,3.2,7,64,20,150
2937,RAJASTHAN,17,33,5.4,7.3,7.3,8.3,210,330,1.1,3.1,1.8,3.1,4,14,7,28
2938,RAJASTHAN,19,28,3.2,5.7,7.9,8.4,510,710,0.6,3.3,2.1,3.1,7,20,28,93
2939,RAJASTHAN,18.5,27.5,3.3,5.7,7.9,8.4,480,720,0.7,3.2,1.8,3.1,7,14,28,75
2940,RAJASTHAN,12,28,4.2,5.4,7.4,8.1,520,960,0.9,4.4,1.8,2.7,7,21,28,93
2941,RAJASTHAN,14,30,6.6,7.8,7.6,8.1,500,660,0.6,2.4,1.8,2.7,9,23,28,75
2942,RAJASTHAN,14,30,6.6,7.6,1.8,8.1,510,670,1.1,2.5,1.8,3,11,20,75,93
2943,RAJASTHAN,18,29,3.2,5.7,6.8,8.3,630,1110,1.1,3.7,2.3,3.1,14,28,75,150
2944,RAJASTHAN,18,32,1.8,7.2,7.2,9,440,5300,3.2,28,0,3.1,21,75,150,210
4179,RAJASTHAN,16,30,6.2,7.2,7.8,8.2,340,500,0.8,2.1,2.5,3.1,4,14,11,28
1420,TAMIL NADU,17,25,6.5,7.4,6.4,7.3,102,163,2.1,6.1,0.3,2.4,33,79,48,84
1421,TAMIL NADU,16,18,2,6.6,6.5,7.4,6,630,1.6,13.2,0.5,3.4,110,2200,390,4700
1452,TAMIL NADU,25,28,6.2,8.6,6.2,7.9,286,426,0.8,8.1,0.4,1.6,78,630,380,1400
3007,TAMIL NADU,29,35,3.9,7.9,7.5,8.3,256,529,0.9,6.9,0.3,1,34,1100,130,2800
3008,TAMIL NADU,8.1,32,3.1,7.4,7.1,8.9,364,2610,2,36,0.2,1.1,2,460,490,2220
3009,TAMIL NADU,31,31,4.2,7.6,7.5,9.2,396,575,2,10,0.1,1.3,2,210,260,2220
3010,TAMIL NADU,31,31,4.3,7.8,6.3,9.1,360,1373,2,17,0.1,1.2,2,340,320,2800
1391,TELANGANA,20,29,0.1,2.2,7.3,7.8,1204,1588,10,22,1.2,26.4,20,480,260,15000
1788,TELANGANA,26,34,0,0.1,7.1,7.7,1088,1711,14,28,0.6,24.1,40,420,520,14500
1789,TELANGANA,26,31,5,6.6,7.5,9.2,302,378,1,3,0.2,2.4,2,30,10,200
2340,TELANGANA,25,28,2.3,5.4,6.9,8.6,1197,1469,6,18,1.2,5.5,2,180,140,8000
2341,TELANGANA,26,34,0,3.9,7.3,7.9,1355,1678,6,20,2.1,11.6,2,220,80,12000
2342,TELANGANA,26,30,0,0.1,7.4,8,1870,2988,24,45,1.6,23.6,20,800,370,11000
3068,TELANGANA,26,32,5.1,6.8,7.2,8.2,215,390,2,3,0,1.6,2,25,10,300
3069,TELANGANA,25,28,3.9,6,7.1,8.1,435,771,2,8,0.3,2.6,2,120,10,500
3070,TELANGANA,26,29,0.9,4.1,7.1,7.9,980,1480,6,16,0.2,13.9,2,320,120,8000
3071,TELANGANA,26,29,0.1,1.1,7.1,7.6,1085,1534,10,39,0.1,18,2,800,120,16500
3072,TELANGANA,20,29,0,2.3,7.4,7.8,1210,1790,10,20,0.9,22.1,2,800,176,14000
3073,TELANGANA,24,29,0,1,7.4,8,1180,1617,14,20,3.8,15.6,2,800,110,10500
3074,TELANGANA,18,29,0,1,7,7.8,880,1296,12,60,0.3,18,2,800,220,13000
4229,TELANGANA,25,29,0,0.5,7.1,7.3,1162,1816,15,40,0,48.5,2,420,21,800
4234,TELANGANA,26,29,2,44.1,7.2,8.8,686,1140,1,16,0.2,38.3,2,96,17,1600
4235,TELANGANA,27,33,0,5.5,7.3,8.3,1345,1947,9,23,2.2,23,2,220,14,580
2344,TELANGANA,27,30,0.1,0.1,7.6,7.9,1480,1652,20,22,0,28.4,30,60,400,10500
2345,TELANGANA,25,31,0,4.2,6.9,8.4,3460,30590,28,286,1.2,49.6,2,480,480,35525
2346,TELANGANA,24,32,3.8,5.8,7.1,8.4,386,798,2,3,0.1,3.7,2,23,17,800
2347,TELANGANA,24,30,0,0.1,5.4,7.7,7040,12580,99,278,40.8,62.8,4,100,125,3225
2357,TELANGANA,26,36,1,3.9,7.2,8.1,1007,1380,4,18,0.5,26,2,220,120,9750
2359,TELANGANA,26,34,0,1,7.2,7.8,1330,1968,11,29,1.1,50,2,520,236,12000
3075,TELANGANA,26,32,0,2.6,7.2,7.9,921,1610,8,20,0.9,21.1,10,480,180,12000
3076,TELANGANA,26,30,0,2,7.4,7.9,1240,1708,12,32,2,23,2,800,162,10500
3077,TELANGANA,26,30,1.9,4,7.3,8.1,1189,1614,6,12,2.3,8.7,2,420,156,5500
3078,TELANGANA,25,28,0,1.9,7.3,7.9,1243,1758,14,38,0.6,9.8,2,480,120,1600
1447,TELANGANA,24,30,5.2,6,7.5,8.4,257,410,2,3,0,1,2,24,8,200
1464,TELANGANA,18,31,4.9,6.8,7.5,8.5,530,880,3,60,6.8,18.5,5,125,57,1450
1780,TELANGANA,24,34,4.8,7.9,7,8.1,1782,2414,16,24,0.4,52.3,6,250,124,4000
1783,TELANGANA,24,29,3.2,6.4,6.3,7.7,2586,5760,10,30,11,51.7,2,100,29,1675
2343,TELANGANA,26,34,0,1.7,7.2,7.6,3270,5930,16,40,2.1,9.8,2,540,120,1600
2358,TELANGANA,26,30,0,0.1,7.2,8.1,1447,2008,22,41,0.3,13,55,800,320,18000
3084,TELANGANA,25,29,4.5,6.2,7.5,8.3,59,683,3,80,0.6,4.5,2,25,4,300
3085,TELANGANA,26,30,2,5,7.3,8.8,1114,1810,8,22,0.9,12.5,2,100,40,16875
3086,TELANGANA,23,30,4.1,7.2,6.3,7.9,860,1326,3,8,10.6,34.4,2,100,22,1350
4222,TELANGANA,26,28,0.1,4.6,7.1,7.8,514,2700,3,140,0.3,19.9,2,220,24,1600
4223,TELANGANA,26,28,0.1,1.8,6.9,7.5,912,1688,12,190,0,35.6,2,27,56,520
4224,TELANGANA,28,28,4.2,4.2,7.1,7.1,773,773,4,4,0,5.1,7,7,38,38
4225,TELANGANA,27,30,3.2,6.2,7.5,8.3,456,988,2,24,0,11.2,9,80,15,240
4228,TELANGANA,28,28,0,0.1,7.1,7.3,1424,1769,19,32,10.4,31,11,240,26,560
4230,TELANGANA,24,29,5.7,8.5,6.9,7.6,3640,4710,7,18,10.5,24.4,2,5,9,52
4231,TELANGANA,23,29,4.4,7,0.9,7.7,667,1054,5,88,7.5,54.4,2,32,35,63
4232,TELANGANA,21,30,6.5,8.6,7.3,8,667,740,4,9,4.1,12.8,2,62,32,70
4233,TELANGANA,23,28,2.5,8.5,6.6,7.3,4760,5430,18,30,20.3,32.4,4,10,100,154
4236,TELANGANA,26,29,0,1,6.9,7.6,146,1550,20,30,4,69.5,2,800,23,1600
4237,TELANGANA,26,29,0,4.3,7.2,8.6,1204,1843,14,57,0.3,56,2,420,19,1600
4238,TELANGANA,25,29,6.2,7.4,6.9,8,1077,1268,6,13,20.4,28.4,6,10,79,180
4239,TELANGANA,24,28,6.5,6.9,7,8.5,1030,1282,5,12,10.3,19.3,2,12,27,162
4240,TELANGANA,23,28,5.2,7.1,5.5,8.3,1138,1280,4,10,0,26.5,2,60,25,48
4241,TELANGANA,25,28,5.6,6.8,6.5,7.9,1692,1944,4,13,20.5,32.6,3,6,38,100
4242,TELANGANA,25,26,4.2,6.2,7.2,8.1,1442,1866,3.2,5,0,50,2,3,26,70
4243,TELANGANA,24,28,2.5,6.5,6.7,7.9,5930,8793,3,88,38.9,59.9,2,12,70,136
4244,TELANGANA,24,29,6.6,7.9,6.9,8,1065,2871,4,11.8,30.3,45.3,2,4,29,90
4245,TELANGANA,25,28,6.1,7.6,7.2,8.7,1640,4320,4.8,14,16.6,48.3,2,6,36,110
4247,TELANGANA,25,28,2.6,4.7,6.9,9,909,1320,10,18,2,15.5,2,94,69,480
4248,TELANGANA,25,30,1.6,5.4,6.9,7.8,1012,1240,6,26,2.1,10.8,2,43,94,468
4249,TELANGANA,25,29.5,2.1,4.6,7.4,7.9,1014,1821,8,16,0.6,2.4,2,52,32,481
4302,TELANGANA,21,28,3.2,7.4,6.6,7.2,2071,2814,7,14,22.5,38.6,2,65,36,96
1727,TRIPURA,20.5,30,6.3,8.5,6.9,9,71,159,0.2,1,0.2,0.7,110,150,220,280
1728,TRIPURA,20.5,29.5,5.9,8.3,6.1,8.4,107,187,0.6,2.9,0.3,0.8,110,170,210,350
3391,TRIPURA,20.5,29,6.1,7.9,6.3,8,61,139,0.2,0.8,0.2,0.5,94,170,210,280
4192,TRIPURA,24,28.5,7.1,7.8,7.2,7.9,122,212,0.8,2,0.4,0.6,110,150,220,280
4193,TRIPURA,24,28.5,7.3,8.4,7.1,7.9,110,187,0.7,2.4,0.3,0.7,130,280,240,480
3392,TRIPURA,20,29,5.1,6.9,6.8,8.7,69,142,0.2,0.7,0.1,0.6,110,170,210,350
3393,TRIPURA,20.5,30,5.2,7.4,6.7,8.8,72,157,0.2,0.9,0.2,0.7,110,170,220,280
3394,TRIPURA,21,29,6.5,8.9,7,9,86,164,0.4,1.2,0.2,0.8,140,240,220,430
3395,TRIPURA,21,29,6.9,8.6,7,8.8,73,149,0.2,1.1,0.1,0.8,110,170,220,350
3396,TRIPURA,21,29,6.7,8.9,6.8,8.9,82,167,0.2,1.2,0.2,0.4,110,170,220,350
4194,TRIPURA,24,28.5,5.5,7.3,6.3,7.1,110,216,0.6,2.7,0.3,0.5,120,170,220,350
4195,TRIPURA,24.5,29,6.2,7,7.3,8.3,122,213,0.5,2.6,0.3,0.5,120,240,220,350
4196,TRIPURA,24.5,29,7.6,8.8,6.8,7.4,132,215,0.8,3.8,0.4,0.8,130,280,240,430
4197,TRIPURA,23.5,28.5,7.1,7.9,7,7.9,106,178,0.5,2,0.3,0.5,110,170,220,280
4221,TRIPURA,24.5,28,6.6,7.3,6.4,7.7,109,157,0.4,2,0.4,0.8,150,220,220,350
1765,WEST BENGAL,20,33,8.1,14.2,7.6,8.7,40,626,1.7,6.1,0.3,0.6,700,130000,1300,230000
2503,WEST BENGAL,20,36,4.8,18.6,7.4,8.8,624,724,3.1,21.6,0,3.5,23000,140000,30000,170000
2504,WEST BENGAL,20,36,5.5,24.3,7.6,8.9,622,717,3,40.2,0,4.6,30000,220000,50000,280000
2505,WEST BENGAL,20,36,6.5,25,7.7,8.9,641,718,1.5,44.2,0,2.7,13000,130000,23000,170000
2519,WEST BENGAL,10,29,6.2,8.6,6.8,8.1,5,197,1.4,3.6,0,0.5,2600,9000,9000,28000
2520,WEST BENGAL,4,20,6.2,7.2,6.9,8.1,88,197,2.4,3.6,0.2,0.7,2200,8000,5000,26000
2521,WEST BENGAL,9,24,7.1,8.6,7.1,7.9,24,52,0.6,2.8,0.1,0.5,110,340,260,1400
2522,WEST BENGAL,2,18,7.2,8.8,7,8.3,11,42,0.8,1.9,0,0.5,90,340,140,1400
2539,WEST BENGAL,19,33,5.4,8.4,7,8,178,244,1.5,2.8,0,0.2,1100,9000,1400,14000
2544,WEST BENGAL,17.5,32,4.1,9.7,7,8.1,438,550,2.5,3.8,0,1.1,3000,11000,5000,17000
,ANDHRA PRADESH,24,29,4.5,7.6,7.2,8.52,241,523,1,1.5,0.29,3.85,9,21,150,310
,ANDHRA PRADESH,24,33,4.5,6.6,6.86,8.18,829,8431,1,1.5,2.11,12.3,9,39,1100,3600
,ANDHRA PRADESH,22,30,4.2,5.8,7.11,8.4,587,1288,2.4,11,0.37,12.3,4,4,1100,1600
,GUJARAT,29,33,5.1,6.84,7.99,9.4,291,1090,0.5,1.11,0.012,0.391,13,26,33,110
,KERALA,27,31,2.9,8.5,6.2,7.5,780,56090,0.5,3.3,0.08,3.5,220,17000,540,22000
,KERALA,26,32,1,4.5,6.2,7.3,163,24000,2,6.4,0.46,6.1,580,7900,2400,24000
,KERALA,25,29,0.2,7,6.1,7.2,61,226,2,4.5,0.39,3.73,1700,24000,4100,58000
,ODISHA,24,28,6.6,8.8,7.3,8.1,174,199,0.7,1.6,0.039,0.508,790,35000,2400,35000
,ODISHA,24,28,6.8,8,7,7.8,177,208,0.8,2.2,0.478,0.737,28000,160000,35000,160000
,ODISHA,21,30,1.4,8.2,7.2,8.2,139,984,0.8,5.7,0.188,2.844,110,54000,330,92000
,ODISHA,24,28,6.6,8.2,7.6,7.9,184,198,1.1,2.5,0.628,0.952,160000,160000,160000,160000
,ODISHA,24,28,6.2,8.1,7.7,7.8,195,202,1.1,3.2,0.229,0.701,92000,92000,92000,160000
,ODISHA,24,29,5.9,7.8,7.3,7.7,154,299,1.5,3.3,0.452,0.587,16000,160000,16000,160000
,ODISHA,20,31,6.2,13.3,6.7,8.4,108,248,0.7,4.9,0.096,1.317,330,9200,790,16000
,ODISHA,20,33,4.6,9.6,6.8,8.2,161,284,0.6,4,0.12,1.541,130,17000,330,16000
,ODISHA,23,31,2.9,8.9,7.4,8.6,153,326,0.4,2,0.024,0.999,40,9200,140,16000
,RAJASTHAN,21,27,3.98,7.2,7.71,8.31,260,380,1.4,2.21,1.82,2.8,7,20,21,93
,RAJASTHAN,16.4,32.2,3.82,7.01,7.54,8.02,230,520,0.9,2.77,1.14,2.74,4,28,7,93
,RAJASTHAN,16.6,33.5,3.74,40.67,7.4,7.9,250,500,1.12,2.94,1.84,2.74,7,21,20,75
,TRIPURA,20.5,30,3.28,8.88,5.79,8.99,151,291,6.38,12.58,0.46,1.09,210,350,430,710
,TRIPURA,20.5,28.5,5.34,6.82,6.5,7.91,105,166,0.28,1.02,0.13,0.42,110,170,180,280
,TRIPURA,20,29,5.14,6.7,6.05,7.33,71,132,0.16,0.88,0.16,0.46,120,170,220,350
,TRIPURA,19,28.5,5.38,6.98,6.55,8.15,9,151,0.2,0.74,0.13,0.58,110,150,210,350
,TRIPURA,19.5,28,5.08,6.6,6.6,8.48,77,154,0.22,0.58,0.13,0.59,110,170,210,350
,TRIPURA,24,29.5,5.08,6.7,6.29,7.2,103,155,0.6,1.84,0.33,0.6,140,280,280,430
,TRIPURA,25,29.5,6.22,7.4,6.08,7.6,106,161,1.5,3.86,0.4,0.55,170,350,350,540
,WEST BENGAL,19,33,0,0,7.02,8.59,473,1994,3.9,20,0.04,4.27,1400000,5000000,2800000,9000000
,WEST BENGAL,20,33,0,0,7.05,8.12,694,1056,13.8,63,0.09,5.02,900000,9000000,1700000,16000000
,GOA,25.3,32,4.2,11.1,6.46,8.45,200,47260,0.4,4.6,0.31,56.785,2300,13000,4900,24000
,GOA,27,29,5.2,7.6,6.8,8.09,12210,52600,1.3,2.9,0,0.254,23,350,33,920
,GOA,26,30,5.8,7.7,7.02,8.2,15250,477710,0.5,3,0,20.461,13,790,23,2200
,GOA,28,29,6.2,8,7.2,8.1,11230,50610,0.5,2.9,0,0.508,33,350,79,540
,GOA,27,29,5.6,7.5,6.58,8.19,11180,52870,0.6,2.9,0,0.985,79,170,130,350
,GOA,27,30,5.9,7.1,7.07,8.3,42750,58270,0.3,4.7,0.03,3.058,49,350,94,920
,GOA,26.9,30,5.3,8,7.1,8.1,27.25,58720,0.1,7.2,0.025,22.118,7.8,1700,23,5400
,GOA,28,32,6.1,7.9,6.7,7.9,99.86,58360,0.6,3.3,0,2.163,17,540,49,920
,GOA,28,30,5,7.6,6.53,8.3,23480,58950,1.2,4.1,0.062,1.853,23,3500,33,9200
,GOA,28,30,5.8,7.6,7.36,8.09,42140,51510,1.5,4,0,1.843,23,790,49,1700
,GOA,28,29,5.9,7,7.4,8.23,43910,58880,0.7,6,0.011,4.303,4.5,1100,23,2200
,GUJARAT,27,34,5.2,6.45,7.3,8.36,681,8127,1.05,3.1,0.062,0.174,9,148,98,345
,GUJARAT,29,33,0,3.3,7.3,8.05,1300,7900,4,44,0.061,1.491,39,130,270,470
,GUJARAT,29,32,0,6.58,6.4,8.14,827,7600,1.34,96,0.139,1.044,70,260,270,1400
,MAHARASHTRA,26,32,3.2,5.3,6.9,8.1,785,60260,7,18,1.2,5.6,7.8,920,120,1600
,MAHARASHTRA,22,28,0,6.2,6.6,7.9,1771,49810,4,20,0.5,7.2,33,350,170,920
,MAHARASHTRA,19,32,3.5,5.6,6.9,8.3,920,57060,6,18,1.4,6.9,6.8,280,79,920
,MAHARASHTRA,27,32,1.2,7.2,6.7,8.1,95,15240,3,22,0.1,13.7,6.1,130,21,540
,MAHARASHTRA,26,37,3.3,6.5,6.7,8,250,35020,4,18,1.8,10.8,17,220,120,920
,MAHARASHTRA,25,35,2.9,5.5,6.7,7.9,316,34930,6,22,1.1,11.8,22,350,170,920
,MAHARASHTRA,26,35,2.6,5.9,6.7,8,303,44080,5,18,0.8,7.6,22,540,140,920
,MAHARASHTRA,26,35,2.8,5.9,6.8,8,521,44080,5,22,1.9,7.7,27,920,130,1600
,MAHARASHTRA,26,32,3.3,6,6.9,8,382,46760,4,18,1.7,6.7,21,920,110,1600
,MAHARASHTRA,26,30,3.1,5.5,6.9,8,808,59840,7,17,1.5,6.6,22,240,170,1600
,MAHARASHTRA,25,30,0,5.3,7,7.9,5303,67820,7,62,1.5,3.9,21,540,110,1600
,MAHARASHTRA,23,30,3.4,6,7.2,8.3,179,65050,4,15,0.8,7.7,22,350,130,1600
,MAHARASHTRA,22,31,3.6,6.5,6.9,8,491,65180,3.5,20,0.3,4.3,21,350,94,1600
,MAHARASHTRA,22,32,3.2,5.7,7.1,7.9,3682,65260,6,20,0.6,6,7.8,110,26,1600
,MAHARASHTRA,28,30,3,6.9,6.4,8.2,182,54070,3,18,0.1,7.9,17,170,70,920
,MAHARASHTRA,23,28,6,7.2,6.6,7.8,93,17220,1.8,2.8,0.17,2.46,4,26,31,220
,MAHARASHTRA,25,33,3.2,5.3,6.6,7.8,28890,63290,7,20,0.6,5.3,22,1600,170,1600
,MAHARASHTRA,26,32,3.8,5.3,6.8,7.7,725.5,62420,7,54,0.3,7.2,21,1600,130,1600
,MAHARASHTRA,26,33,3.5,5.2,6.6,7.8,37640,62360,9,20,0.6,7.2,79,1600,540,1600
,MAHARASHTRA,26,33,3.3,4.9,6.9,8.2,35190,62880,11,18,0.7,7.2,23,1600,220,1600
,MAHARASHTRA,26,32,3,5.1,6.7,8,35020,63010,8.5,20,1,14.2,22,1600,240,1600
,MAHARASHTRA,25,31,0,4.9,7,8,19920,64000,10,120,1.1,5,79,1600,430,1600
,MAHARASHTRA,25,30,1.9,5.3,6.3,8.1,7280,67780,7,30,1.3,4.4,21,350,170,1600
,MAHARASHTRA,26,30,3.1,5.2,7.2,8.1,795,62110,7,22,1.3,5.5,27,1600,220,1600
,MAHARASHTRA,26,32,3,5.3,6.9,8,812,62290,8,22,1.3,4.5,4,1600,31,1600
,MAHARASHTRA,24,30,0,5.5,6.9,8.6,8036,67980,6,110,1.4,4,23,540,130,1600
,MAHARASHTRA,25,33,3.1,5.5,6.9,7.9,35550,63090,7,20,0.2,7.3,70,1600,350,1600
,MAHARASHTRA,26,33,3,5.3,6.5,8.1,947,62960,8,20,0.3,6.9,63,1600,540,1600
,MAHARASHTRA,26,33,2.9,5,6.8,7.9,35090,63120,9,20,0.7,7.2,110,1600,540,1600
,MAHARASHTRA,25,32,3.4,5.5,6.9,7.7,417,63110,7,20,0.3,7.8,33,920,430,1600
,MAHARASHTRA,25,31,3.1,5.6,6.7,8.1,35140,64480,8,20,0.6,5.1,48,1600,350,1600
,MAHARASHTRA,22,28,5.4,6.5,6.5,8,22420,54590,2.2,4.2,1.14,4.13,20,94,140,920
,MAHARASHTRA,23,27,5,6.8,6.8,8,33860,51960,2.2,4.2,0.98,3.14,17,49,120,350
,MAHARASHTRA,23,26,5,7,6.8,8.1,11860,58960,2,4.2,0.9,2.88,23,79,94,540
,ODISHA,25,32,5.8,7.7,7.6,8.4,35020,59260,0.5,2.6,0.13,8.041,1.8,330,1.8,330
,ODISHA,23,30,6.2,8.6,7.4,8.2,30180,62200,0.2,2.8,0.176,2.28,1.8,700,1.8,3500
,ODISHA,9,26,5.8,9.8,7.5,8.2,37820,59970,0.5,2.3,0.11,1.34,1.8,230,1.8,790
,ODISHA,21,30,2.6,8.2,6.7,7.7,146,28760,0.8,7.9,0.25,4.09,1.8,16000,20,16000
,ANDHRA PRADESH,21,30,3,5.6,6.82,7.8,1159,2280,4.1,15,0.044,12.3,4,4,1100,1600
